,2020-01-01,temp_max,temp_min,precipitation,visibility,max_wind_speed
1311,2016-10-20,72,63,0.00,10,16
1312,2016-10-21,71,63,0.00,10,18
1313,2016-10-22,62,49,2.05,10,28
1314,2016-10-23,63,48,0.07,10,30
1315,2016-10-24,63,51,0.00,10,23
1316,2016-10-25,54,47,0.00,10,24
1317,2016-10-26,52,42,0.00,10,15
1318,2016-10-27,57,43,0.00,10,15
1319,2016-10-28,56,45,1.32,10,29
1320,2016-10-29,66,44,0.00,10,14
1321,2016-10-30,78,58,0.00,10,26
1322,2016-10-31,58,47,0.76,10,22
1323,2016-11-01,60,44,0.00,10,13
1324,2016-11-02,72,56,0.00,10,13
1325,2016-11-03,74,60,0.00,10,22
1326,2016-11-04,62,52,0.00,10,21
1327,2016-11-05,64,49,0.00,10,20
1328,2016-11-06,60,47,0.00,10,20
1329,2016-11-07,56,44,0.00,10,16
1330,2016-11-08,69,48,0.00,10,9
1331,2016-11-09,63,51,0.00,10,18
1332,2016-11-10,58,44,0.02,10,18
1333,2016-11-11,62,44,0.00,10,32
1334,2016-11-12,52,40,0.00,10,18
1335,2016-11-13,64,45,0.00,10,16
1336,2016-11-14,63,50,0.00,10,12
1337,2016-11-15,56,49,0.17,10,21
1338,2016-11-16,64,48,1.44,10,15
1339,2016-11-17,63,52,0.00,10,17
1340,2016-11-18,66,48,0.00,10,10
1341,2016-11-19,61,42,0.00,10,22
1342,2016-11-20,44,38,0.52,10,26
1343,2016-11-21,43,39,0.00,10,30
1344,2016-11-22,43,39,0.00,10,32
1345,2016-11-23,46,38,0.00,10,18
1346,2016-11-24,49,41,0.00,10,10
1347,2016-11-25,55,48,0.02,10,7
1348,2016-11-26,51,44,0.01,10,18
1349,2016-11-27,51,43,0.00,10,18
1350,2016-11-29,63,52,0.00,10,24
1351,2016-11-30,60,52,2.23,10,23
1352,2016-12-01,56,45,1.01,10,26
1353,2016-12-02,53,43,0.00,10,22
1354,2016-12-03,49,43,0.00,10,29
1355,2016-12-04,48,41,0.00,10,17
1356,2016-12-05,50,40,0.16,10,18
1357,2016-12-06,47,42,0.02,10,17
1358,2016-12-07,47,41,0.41,10,15
1359,2016-12-08,45,36,0.00,10,21
1360,2016-12-09,41,32,0.00,10,26
1361,2016-12-10,36,31,0.00,10,16
1362,2016-12-11,36,31,0.00,10,13
1363,2016-12-12,48,35,0.48,10,20
1364,2016-12-13,45,39,0.08,10,15
1365,2016-12-14,44,36,0.00,10,20
1366,2016-12-15,36,21,0.00,10,32
1367,2016-12-16,29,19,0.00,10,21
1368,2016-12-18,61,33,0.56,10,35
1369,2016-12-19,33,25,0.01,10,18
1370,2016-12-20,35,23,0.00,10,15
1371,2016-12-21,42,33,0.00,10,15
1372,2016-12-22,49,38,0.00,10,26
1373,2016-12-23,48,41,0.00,10,14
1374,2016-12-24,48,40,0.01,10,20
1375,2016-12-25,51,38,0.51,10,15
1376,2016-12-26,51,34,0.00,10,15
1377,2016-12-27,62,42,0.00,10,21
1378,2016-12-28,41,35,0.00,10,21
1379,2016-12-30,42,35,0.48,10,23
1380,2016-12-31,45,34,0.00,10,24
1381,2017-01-01,49,39,0.00,10,20
1382,2017-01-02,42,38,0.00,10,18
1383,2017-01-03,46,40,0.22,10,22
1384,2017-01-04,54,36,0.41,10,26
1385,2017-01-05,35,29,0.00,10,23
1386,2017-01-06,34,28,0.04,10,14
1387,2017-01-07,27,22,0.00,10,22
1388,2017-01-08,27,19,0.20,10,23
1389,2017-01-09,24,17,0.00,10,15
1390,2017-01-10,47,23,0.00,10,17
1391,2017-01-11,53,44,0.26,10,16
1392,2017-01-12,67,48,0.31,10,20
1393,2017-01-13,62,34,0.00,10,25
1394,2017-01-14,34,29,0.00,10,12
1395,2017-01-15,41,33,0.10,10,14
1396,2017-01-16,44,32,0.00,10,12
1397,2017-01-17,43,39,0.00,10,17
1398,2017-01-18,44,39,0.48,10,17
1399,2017-01-19,50,41,0.00,10,14
1400,2017-01-20,46,41,0.00,10,12
1401,2017-01-21,51,42,0.07,9,10
1402,2017-01-22,49,43,0.00,10,28
1403,2017-01-23,45,38,0.03,10,37
1404,2017-01-24,41,38,1.24,10,28
1405,2017-01-25,53,39,0.61,10,23
1406,2017-01-27,44,39,0.02,10,22
1407,2017-01-28,40,37,0.00,10,23
1408,2017-01-29,44,38,0.00,10,20
1409,2017-01-30,38,32,0.00,10,20
1410,2017-01-31,34,28,0.00,10,12
1411,2017-02-01,49,35,0.06,10,21
1412,2017-02-02,46,35,0.00,10,25
1413,2017-02-03,34,28,0.00,10,25
1414,2017-02-04,36,24,0.00,10,25
1415,2017-02-05,45,33,0.00,10,18
1416,2017-02-06,50,38,0.00,10,21
1417,2017-02-07,41,37,0.04,9,21
1418,2017-02-08,61,39,0.21,10,13
1419,2017-02-09,43,19,0.15,10,32
1420,2017-02-10,32,19,0.29,10,22
1421,2017-02-11,48,31,0.00,10,10
1422,2017-02-12,40,32,0.02,10,23
1423,2017-02-13,42,33,0.41,10,41
1424,2017-02-14,41,31,0.00,10,17
1425,2017-02-15,49,37,0.00,10,24
1426,2017-02-16,38,31,0.00,10,28
1427,2017-02-17,44,29,0.00,10,20
1428,2017-02-18,64,38,0.00,10,15
1429,2017-02-19,66,53,0.00,10,17
1430,2017-02-20,54,41,0.00,10,17
1431,2017-02-21,47,36,0.00,10,15
1432,2017-02-22,57,45,0.00,10,12
1433,2017-02-23,64,42,0.00,10,13
1434,2017-02-24,68,50,0.00,10,18
1435,2017-02-25,65,47,0.00,10,24
1436,2017-02-26,45,39,0.32,10,24
1437,2017-02-27,54,38,0.00,10,17
1438,2017-02-28,57,44,0.00,10,13
1439,2017-03-01,71,53,0.00,10,18
1440,2017-03-02,65,38,0.12,10,35
1441,2017-03-03,41,27,0.00,10,28
1442,2017-03-04,32,19,0.00,10,31
1443,2017-03-05,37,17,0.00,10,21
1444,2017-03-06,44,28,0.00,10,13
1445,2017-03-07,53,43,0.00,10,13
1446,2017-03-08,61,49,0.16,10,26
1447,2017-03-09,63,49,0.00,10,29
1448,2017-03-10,48,27,0.00,10,31
1449,2017-03-11,30,20,0.24,10,29
1450,2017-03-12,32,22,0.00,10,21
1451,2017-03-13,36,23,0.00,10,18
1452,2017-03-14,34,24,0.32,10,36
1453,2017-03-15,29,23,0.71,10,29
1454,2017-03-16,41,27,0.00,10,24
1455,2017-03-18,41,35,0.00,10,21
1456,2017-03-19,48,36,0.07,10,24
1457,2017-03-20,52,38,0.00,10,16
1458,2017-03-21,61,45,0.00,10,17
1459,2017-03-22,51,27,0.00,10,33
1460,2017-03-23,44,26,0.00,10,17
1461,2017-03-24,58,38,0.00,10,18
1462,2017-03-25,56,44,0.00,10,15
1463,2017-03-26,45,39,0.10,10,20
1464,2017-03-27,49,39,0.02,10,15
1465,2017-03-28,44,42,0.42,10,18
1466,2017-03-29,58,43,0.43,10,18
1467,2017-03-30,52,41,0.00,10,14
1468,2017-03-31,46,39,0.33,10,29
1469,2017-04-01,48,39,1.78,10,29
1470,2017-04-02,63,43,0.00,10,22
1471,2017-04-03,62,48,0.00,10,18
1472,2017-04-04,53,46,1.60,10,21
1473,2017-04-05,61,46,0.03,10,16
1474,2017-04-06,53,43,0.02,10,30
1475,2017-04-07,53,44,0.83,10,30
1476,2017-04-08,57,43,0.00,10,23
1477,2017-04-09,67,46,0.00,10,18
1478,2017-04-10,73,52,0.00,10,13
1479,2017-04-11,77,58,0.00,10,16
1480,2017-04-12,76,55,0.00,10,13
1481,2017-04-13,65,51,0.03,10,20
1482,2017-04-14,65,51,0.00,10,14
1483,2017-04-15,63,53,0.00,10,18
1484,2017-04-16,88,60,0.00,10,21
1485,2017-04-17,73,61,0.00,10,20
1486,2017-04-18,63,50,0.00,10,20
1487,2017-04-19,54,46,0.00,10,16
1488,2017-04-20,66,50,0.19,10,16
1489,2017-04-21,54,48,0.30,10,18
1490,2017-04-22,55,49,0.02,10,15
1491,2017-04-23,64,48,0.07,10,15
1492,2017-04-24,58,48,0.00,10,12
1493,2017-04-25,57,50,0.07,10,31
1494,2017-04-26,61,52,0.73,10,25
1495,2017-04-27,69,56,0.13,10,17
1496,2017-04-28,84,55,0.00,10,17
1497,2017-04-29,87,66,0.06,10,25
1498,2017-04-30,68,54,0.00,10,16
1499,2017-05-01,73,50,0.00,10,17
1500,2017-05-02,78,63,0.00,10,31
1501,2017-05-03,66,56,0.00,10,24
1502,2017-05-04,65,51,0.00,10,15
1503,2017-05-05,63,54,0.01,10,23
1504,2017-05-06,66,56,2.31,10,25
1505,2017-05-07,57,51,0.01,10,20
1506,2017-05-08,61,48,0.00,10,23
1507,2017-05-09,61,49,0.00,10,18
1508,2017-05-10,64,52,0.00,10,13
1509,2017-05-11,63,52,0.00,10,13
1510,2017-05-12,63,52,0.00,10,15
1511,2017-05-13,55,48,0.13,10,26
1512,2017-05-14,68,48,1.61,10,32
1513,2017-05-15,69,56,0.01,10,29
1514,2017-05-16,82,60,0.00,10,16
1515,2017-05-17,94,67,0.00,10,16
1516,2017-05-18,96,80,0.00,10,21
1517,2017-05-19,95,71,0.00,10,17
1518,2017-05-20,68,59,0.01,10,17
1519,2017-05-21,70,57,0.00,10,16
1520,2017-05-22,63,57,0.11,10,13
1521,2017-05-23,70,59,0.53,10,14
1522,2017-05-24,67,58,0.03,10,17
1523,2017-05-25,59,57,0.10,10,20
1524,2017-05-26,76,57,0.89,10,21
1525,2017-05-27,72,62,0.00,10,14
1526,2017-05-28,70,59,0.00,10,15
1527,2017-05-29,62,56,0.13,10,16
1528,2017-05-30,62,55,0.03,10,14
1529,2017-05-31,77,57,0.08,10,13
1530,2017-06-01,81,61,0.00,10,17
1531,2017-06-02,77,61,0.00,10,22
1532,2017-06-03,73,59,0.00,10,18
1533,2017-06-04,70,61,0.00,10,12
1534,2017-06-05,66,59,0.06,10,17
1535,2017-06-06,59,53,0.00,10,21
1536,2017-06-07,69,52,0.03,10,13
1537,2017-06-08,69,58,0.00,10,12
1538,2017-06-09,82,57,0.00,10,20
1539,2017-06-10,88,68,0.00,10,18
1540,2017-06-11,94,75,0.00,10,20
1541,2017-06-12,95,77,0.00,10,15
1542,2017-06-13,100,81,0.00,10,17
1543,2017-06-14,81,70,0.48,10,16
1544,2017-06-15,75,64,0.02,10,17
1545,2017-06-16,69,63,0.00,10,14
1546,2017-06-17,73,64,0.00,10,10
1547,2017-06-18,83,70,1.26,10,23
1548,2017-06-19,86,70,0.00,10,21
1549,2017-06-20,85,70,1.23,10,22
1550,2017-06-21,85,75,0.00,10,21
1551,2017-06-22,84,68,0.00,10,17
1552,2017-06-23,85,77,0.00,10,18
1553,2017-06-24,86,71,0.96,10,22
1554,2017-06-25,84,70,0.18,10,20
1555,2017-06-27,78,63,0.16,10,17
1556,2017-06-28,80,64,0.00,10,17
1557,2017-06-29,82,69,0.00,10,18
1558,2017-06-30,88,75,0.00,10,17
1559,2017-07-01,82,74,0.00,10,22
1560,2017-07-02,91,74,0.07,10,15
1561,2017-07-03,89,74,0.00,10,22
1562,2017-07-04,84,71,0.12,10,9
1563,2017-07-05,84,70,0.00,10,15
1564,2017-07-06,78,70,0.00,10,13
1565,2017-07-07,82,68,0.01,10,17
1566,2017-07-08,87,75,0.00,10,22
1567,2017-07-09,83,70,0.00,10,15
1568,2017-07-10,85,73,0.00,10,20
1569,2017-07-11,87,75,0.00,10,14
1570,2017-07-12,90,79,0.00,10,21
1571,2017-07-13,93,74,0.00,10,16
1572,2017-07-14,73,65,0.01,10,15
1573,2017-07-15,85,66,0.47,10,13
1574,2017-07-16,85,71,0.00,10,15
1575,2017-07-17,86,75,0.00,10,16
1576,2017-07-18,87,76,0.00,10,16
1577,2017-07-19,93,78,0.00,10,16
1578,2017-07-20,96,78,0.00,10,17
1579,2017-07-21,93,78,0.00,10,16
1580,2017-07-22,88,76,0.00,10,13
1581,2017-07-23,79,72,0.60,10,14
1582,2017-07-24,73,64,0.46,10,29
1583,2017-07-25,70,62,0.45,10,13
1584,2017-07-26,78,65,0.00,10,12
1585,2017-07-27,77,67,0.00,10,13
1586,2017-07-28,82,71,0.00,10,12
1587,2017-07-29,76,68,0.00,10,23
1588,2017-07-30,82,66,0.00,10,12
1589,2017-07-31,88,70,0.00,10,13
1590,2017-08-01,91,72,0.00,10,14
1591,2017-08-02,86,69,0.00,10,23
1592,2017-08-03,86,71,0.08,10,17
1593,2017-08-04,84,71,0.10,10,22
1594,2017-08-05,80,71,0.82,10,23
1595,2017-08-06,76,66,0.00,10,17
1596,2017-08-07,72,66,0.00,10,12
1597,2017-08-08,80,65,0.43,10,15
1598,2017-08-09,84,68,0.00,10,13
1599,2017-08-10,85,71,0.00,10,16
1600,2017-08-11,81,72,0.00,10,15
1601,2017-08-12,77,65,0.17,10,15
1602,2017-08-13,83,72,0.00,10,14
1603,2017-08-14,81,71,0.00,10,12
1604,2017-08-15,75,69,0.32,10,9
1605,2017-08-16,85,71,0.12,10,10
1606,2017-08-17,81,71,0.00,10,12
1607,2017-08-18,83,73,0.01,10,15
1608,2017-08-20,83,71,0.00,10,16
1609,2017-08-21,87,75,0.00,10,15
1610,2017-08-22,90,75,0.00,10,23
1611,2017-08-23,81,74,0.25,10,17
1612,2017-08-24,80,70,0.00,10,15
1613,2017-08-25,77,66,0.00,10,12
1614,2017-08-26,77,65,0.00,10,12
1615,2017-08-27,76,64,0.00,10,12
1616,2017-08-28,74,65,0.00,10,18
1617,2017-08-29,69,61,0.00,10,20
1618,2017-08-30,79,61,0.32,10,16
1619,2017-08-31,81,67,0.00,10,21
1620,2017-09-01,71,56,0.00,10,16
1621,2017-09-02,67,57,0.00,10,15
1622,2017-09-03,71,59,0.79,10,15
1623,2017-09-04,81,64,0.40,10,16
1624,2017-09-05,84,71,0.00,10,21
1625,2017-09-06,74,62,0.00,10,21
1626,2017-09-07,73,61,0.44,10,16
1627,2017-09-08,73,62,0.00,10,17
1628,2017-09-09,69,58,0.00,10,15
1629,2017-09-10,73,59,0.00,10,17
1630,2017-09-11,78,59,0.00,10,10
1631,2017-09-12,82,64,0.00,10,8
1632,2017-09-13,83,67,0.00,10,13
1633,2017-09-14,83,70,0.02,10,17
1634,2017-09-15,81,70,0.00,10,10
1635,2017-09-16,80,69,0.00,10,13
1636,2017-09-17,80,69,0.00,10,10
1637,2017-09-18,74,68,0.00,10,15
1638,2017-09-19,77,71,0.00,10,22
1639,2017-09-20,78,71,0.19,10,21
1640,2017-09-21,79,72,0.00,10,14
1641,2017-09-22,80,68,0.00,10,20
1642,2017-09-23,86,70,0.00,10,16
1643,2017-09-24,90,71,0.00,10,9
1644,2017-09-25,85,71,0.00,10,13
1645,2017-09-26,81,69,0.00,10,10
1646,2017-09-27,83,70,0.00,10,15
1647,2017-09-28,77,62,0.00,10,23
1648,2017-09-29,69,58,0.00,10,13
1649,2017-09-30,65,55,0.00,10,21
1650,2017-10-01,69,52,0.00,10,10
1651,2017-10-02,74,56,0.00,10,10
1652,2017-10-03,70,59,0.00,10,14
1653,2017-10-04,74,58,0.00,10,16
1654,2017-10-05,84,66,0.00,10,17
1655,2017-10-06,81,70,0.00,10,13
1656,2017-10-07,80,66,0.00,10,17
1657,2017-10-08,79,72,0.00,10,13
1658,2017-10-09,78,71,0.39,10,25
1659,2017-10-10,81,69,0.21,10,17
1660,2017-10-11,74,64,0.00,10,17
1661,2017-10-12,65,56,0.07,10,23
1662,2017-10-13,67,53,0.00,10,18
1663,2017-10-14,72,62,0.03,10,13
1664,2017-10-15,74,66,0.00,10,16
1665,2017-10-16,70,50,0.01,10,23
1666,2017-10-17,61,46,0.00,10,14
1667,2017-10-18,74,53,0.00,10,10
1668,2017-10-19,72,58,0.00,10,16
1669,2017-10-20,73,62,0.00,10,16
1670,2017-10-21,79,59,0.00,10,14
1671,2017-10-22,75,59,0.00,10,13
1672,2017-10-23,74,61,0.00,10,20
1673,2017-10-24,76,67,0.04,10,30
1674,2017-10-25,68,60,0.09,10,15
1675,2017-10-26,59,52,0.00,10,21
1676,2017-10-27,63,51,0.00,10,14
1677,2017-10-28,68,54,0.00,10,22
1678,2017-10-29,67,61,0.10,10,29
1679,2017-10-30,62,48,2.79,10,30
1680,2017-10-31,57,49,0.05,10,24
1681,2017-11-01,58,47,0.00,10,12
1682,2017-11-02,72,58,0.00,10,15
1683,2017-11-03,75,54,0.00,10,22
1684,2017-11-04,55,48,0.00,10,14
1685,2017-11-05,62,52,0.02,10,14
1686,2017-11-06,66,49,0.08,10,18
1687,2017-11-07,50,41,0.00,10,17
1688,2017-11-08,49,40,0.60,10,17
1689,2017-11-09,56,42,0.00,10,15
1690,2017-11-10,52,27,0.00,10,28
1691,2017-11-11,38,26,0.00,10,21
1692,2017-11-12,47,35,0.00,10,9
1693,2017-11-13,50,42,0.00,10,12
1694,2017-11-14,47,39,0.05,10,12
1695,2017-11-15,50,38,0.00,10,16
1696,2017-11-16,58,45,0.70,10,22
1697,2017-11-17,49,41,0.08,10,26
1698,2017-11-18,56,37,0.00,10,15
1699,2017-11-19,60,39,0.33,10,32
1700,2017-11-20,48,38,0.02,10,21
1701,2017-11-21,59,43,0.00,10,18
1702,2017-11-22,55,37,0.00,10,25
1703,2017-11-23,44,34,0.16,10,20
1704,2017-11-24,51,38,0.00,10,9
1705,2017-11-25,58,42,0.00,10,15
1706,2017-11-26,53,42,0.00,10,24
1707,2017-11-27,52,42,0.00,10,21
1708,2017-11-28,53,37,0.00,10,14
1709,2017-11-29,63,44,0.00,10,18
1710,2017-11-30,53,40,0.00,10,14
1711,2017-12-01,52,43,0.02,10,16
1712,2017-12-03,48,43,0.00,10,9
1713,2017-12-04,50,41,0.00,10,13
1714,2017-12-05,60,50,0.00,10,21
1715,2017-12-06,58,41,0.69,10,22
1716,2017-12-07,45,40,0.00,10,25
1717,2017-12-08,40,36,0.00,10,13
1718,2017-12-09,37,31,0.00,10,15
1719,2017-12-10,40,32,0.34,10,18
1720,2017-12-11,42,35,0.00,10,15
1721,2017-12-12,51,32,0.00,10,32
1722,2017-12-13,33,22,0.00,10,35
1723,2017-12-14,33,24,0.05,10,22
1724,2017-12-15,29,23,0.02,10,15
1725,2017-12-16,40,26,0.13,10,21
1726,2017-12-17,37,34,0.00,10,9
1727,2017-12-18,47,35,0.02,10,12
1728,2017-12-19,56,47,0.00,10,18
1729,2017-12-20,52,36,0.00,10,23
1730,2017-12-21,41,34,0.00,10,13
1731,2017-12-22,51,36,0.00,10,14
1732,2017-12-23,53,37,0.05,10,18
1733,2017-12-24,41,36,0.49,10,18
1734,2017-12-25,39,28,0.23,10,31
1735,2017-12-26,28,24,0.00,10,23
1736,2017-12-27,25,18,0.00,10,18
1737,2017-12-28,19,12,0.00,10,24
1738,2017-12-29,21,12,0.00,10,18
1739,2017-12-30,23,18,0.00,10,17
1740,2017-12-31,21,10,0.48,10,23
1741,2018-01-01,19,8,0.00,10,22
1742,2018-01-02,26,14,0.00,10,21
1743,2018-01-03,30,18,0.00,10,16
1744,2018-01-04,29,20,0.02,10,37
1745,2018-01-05,19,11,6.54,10,31
1746,2018-01-06,14,8,0.00,10,32
1747,2018-01-07,18,6,0.00,10,21
1748,2018-01-09,43,31,1.29,10,21
1749,2018-01-10,40,28,0.00,10,10
1750,2018-01-11,47,35,0.00,10,8
1751,2018-01-12,60,38,0.01,10,20
1752,2018-01-13,52,20,0.79,10,28
1753,2018-01-14,23,16,0.00,10,22
1754,2018-01-15,29,17,0.00,10,18
1755,2018-01-16,34,25,0.00,10,10
1756,2018-01-17,36,23,0.05,10,17
1757,2018-01-18,33,21,0.12,10,20
1758,2018-01-19,39,26,0.00,10,15
1759,2018-01-20,54,38,0.00,10,21
1760,2018-01-21,52,43,0.00,10,9
1761,2018-01-22,43,37,0.00,10,16
1762,2018-01-23,59,36,0.03,10,20
1763,2018-01-24,45,28,0.28,10,24
1764,2018-01-25,35,24,0.00,10,21
1765,2018-01-26,38,28,0.00,10,10
1766,2018-01-27,56,36,0.00,10,17
1767,2018-01-28,54,42,0.19,10,16
1768,2018-01-29,43,35,0.08,10,21
1769,2018-01-30,37,26,0.06,10,28
1770,2018-02-01,44,33,0.00,10,12
1771,2018-02-02,39,18,0.23,10,32
1772,2018-02-03,31,17,0.00,10,18
1773,2018-02-04,47,31,0.00,10,15
1774,2018-02-05,41,28,1.01,10,30
1775,2018-02-06,38,28,0.00,10,10
1776,2018-02-08,34,27,0.85,10,22
1777,2018-02-09,39,28,0.00,10,16
1778,2018-02-10,51,39,0.00,10,10
1779,2018-02-11,58,42,0.82,10,15
1780,2018-02-12,62,34,0.99,10,22
1781,2018-02-13,37,27,0.00,10,15
1782,2018-02-14,53,36,0.01,10,15
1783,2018-02-15,60,46,0.13,10,14
1784,2018-02-16,59,37,0.16,10,26
1785,2018-02-17,39,30,0.05,10,16
1786,2018-02-18,45,33,0.62,10,20
1787,2018-02-19,49,34,0.00,10,14
1788,2018-02-20,69,48,0.03,10,18
1789,2018-02-21,78,50,0.00,10,16
1790,2018-02-22,57,37,0.02,10,15
1791,2018-02-23,44,37,0.11,10,15
1792,2018-02-24,53,43,0.07,10,15
1793,2018-02-25,45,40,0.62,10,20
1794,2018-02-26,52,44,0.22,10,15
1795,2018-02-28,61,43,0.00,10,15
1796,2018-03-01,58,43,0.00,10,15
1797,2018-03-02,44,36,1.47,10,37
1798,2018-03-03,46,38,0.71,10,30
1799,2018-03-04,44,35,0.00,10,26
1800,2018-03-05,41,35,0.00,10,23
1801,2018-03-06,46,35,0.00,10,16
1802,2018-03-07,39,34,0.10,10,30
1803,2018-03-08,41,34,0.80,10,16
1804,2018-03-09,44,32,0.00,10,28
1805,2018-03-10,41,33,0.00,10,20
1806,2018-03-11,46,34,0.00,10,18
1807,2018-03-12,42,33,0.00,10,20
1808,2018-03-13,41,34,0.21,10,24
1809,2018-03-14,42,33,0.05,10,24
1810,2018-03-15,48,34,0.00,10,22
1811,2018-03-16,39,33,0.00,10,30
1812,2018-03-17,48,29,0.00,10,22
1813,2018-03-18,44,30,0.00,10,20
1814,2018-03-19,47,34,0.00,10,14
1815,2018-03-20,39,31,0.00,10,20
1816,2018-03-21,40,32,0.00,10,32
1817,2018-03-22,51,33,0.64,10,20
1818,2018-03-23,50,37,0.00,10,17
1819,2018-03-24,50,37,0.00,10,20
1820,2018-03-25,43,35,0.00,10,21
1821,2018-03-26,49,34,0.00,10,18
1822,2018-03-27,44,35,0.00,10,10
1823,2018-03-28,52,39,0.04,10,12
1824,2018-03-29,52,46,0.00,10,12
1825,2018-03-30,57,43,0.02,10,21
1826,2018-04-01,58,44,0.00,10,16
1827,2018-04-02,43,32,0.40,10,16
1828,2018-04-03,43,39,0.15,10,14
1829,2018-04-04,56,41,0.28,10,30
1830,2018-04-05,45,35,0.11,10,32
1831,2018-04-06,62,37,0.00,10,21
1832,2018-04-07,49,39,0.09,10,20
1833,2018-04-08,44,33,0.00,10,28
1834,2018-04-09,48,33,0.00,10,16
1835,2018-04-10,50,40,0.00,10,14
1836,2018-04-11,50,39,0.00,10,15
1837,2018-04-12,60,46,0.00,10,16
1838,2018-04-13,82,58,0.00,10,15
1839,2018-04-14,68,46,0.00,10,21
1840,2018-04-15,46,39,0.00,10,28
1841,2018-04-16,61,39,1.24,10,29
1842,2018-04-17,47,42,1.62,10,21
1843,2018-04-18,54,39,0.00,10,17
1844,2018-04-19,48,40,0.07,10,25
1845,2018-04-20,50,38,0.08,10,22
1846,2018-04-21,62,41,0.00,10,16
1847,2018-04-22,64,47,0.00,10,17
1848,2018-04-23,63,45,0.00,10,14
