,BOROUGH,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
194119,QUEENS,2013-03-16,42,33,0.0,10,15,5,2,False,679
194118,BRONX,2013-03-16,42,33,0.0,10,15,5,2,False,786
194116,BROOKLYN,2013-03-16,42,33,0.0,10,15,5,2,False,943
194133,RICHMOND / STATEN ISLAND,2013-03-16,42,33,0.0,10,15,5,2,False,145
256308,QUEENS,2013-03-17,38,30,0.0,10,17,6,2,False,626
256310,BRONX,2013-03-17,38,30,0.0,10,17,6,2,False,708
256305,BROOKLYN,2013-03-17,38,30,0.0,10,17,6,2,False,961
256303,MANHATTAN,2013-03-17,38,30,0.0,10,17,6,2,False,766
256344,RICHMOND / STATEN ISLAND,2013-03-17,38,30,0.0,10,17,6,2,False,137
259502,QUEENS,2013-03-18,35,29,0.0,10,18,0,2,False,771
259507,BRONX,2013-03-18,35,29,0.0,10,18,0,2,False,820
259501,MANHATTAN,2013-03-18,35,29,0.0,10,18,0,2,False,864
259524,RICHMOND / STATEN ISLAND,2013-03-18,35,29,0.0,10,18,0,2,False,132
259503,BROOKLYN,2013-03-18,35,29,0.0,10,18,0,2,False,991
197647,BRONX,2013-03-19,44,34,0.0,10,24,1,2,False,793
197654,RICHMOND / STATEN ISLAND,2013-03-19,44,34,0.0,10,24,1,2,False,114
197642,QUEENS,2013-03-19,44,34,0.0,10,24,1,2,False,656
197644,MANHATTAN,2013-03-19,44,34,0.0,10,24,1,2,False,751
197646,BROOKLYN,2013-03-19,44,34,0.0,10,24,1,2,False,998
263079,QUEENS,2013-03-20,45,34,0.0,10,21,2,2,False,654
263081,BRONX,2013-03-20,45,34,0.0,10,21,2,2,False,878
263082,BROOKLYN,2013-03-20,45,34,0.0,10,21,2,2,False,1057
263086,RICHMOND / STATEN ISLAND,2013-03-20,45,34,0.0,10,21,2,2,False,155
263092,MANHATTAN,2013-03-20,45,34,0.0,10,21,2,2,False,803
266630,QUEENS,2013-03-21,38,33,0.0,10,20,3,2,False,666
266629,MANHATTAN,2013-03-21,38,33,0.0,10,20,3,2,False,828
266640,RICHMOND / STATEN ISLAND,2013-03-21,38,33,0.0,10,20,3,2,False,139
266626,BROOKLYN,2013-03-21,38,33,0.0,10,20,3,2,False,1047
266627,BRONX,2013-03-21,38,33,0.0,10,20,3,2,False,809
294266,RICHMOND / STATEN ISLAND,2013-03-22,41,30,0.0,10,20,4,2,False,139
294249,MANHATTAN,2013-03-22,41,30,0.0,10,20,4,2,False,867
294248,QUEENS,2013-03-22,41,30,0.0,10,20,4,2,False,665
294247,BRONX,2013-03-22,41,30,0.0,10,20,4,2,False,755
294243,BROOKLYN,2013-03-22,41,30,0.0,10,20,4,2,False,1051
270115,BRONX,2013-03-23,45,35,0.0,10,23,5,2,False,731
270118,RICHMOND / STATEN ISLAND,2013-03-23,45,35,0.0,10,23,5,2,False,148
270119,MANHATTAN,2013-03-23,45,35,0.0,10,23,5,2,False,782
270122,BROOKLYN,2013-03-23,45,35,0.0,10,23,5,2,False,960
270125,QUEENS,2013-03-23,45,35,0.0,10,23,5,2,False,598
297730,RICHMOND / STATEN ISLAND,2013-03-24,46,34,0.0,10,14,6,2,False,144
297721,QUEENS,2013-03-24,46,34,0.0,10,14,6,2,False,648
297720,BROOKLYN,2013-03-24,46,34,0.0,10,14,6,2,False,947
297722,BRONX,2013-03-24,46,34,0.0,10,14,6,2,False,745
297723,MANHATTAN,2013-03-24,46,34,0.0,10,14,6,2,False,741
300957,QUEENS,2013-03-25,40,37,0.0,10,23,0,2,False,649
300945,BRONX,2013-03-25,40,37,0.0,10,23,0,2,False,809
300946,MANHATTAN,2013-03-25,40,37,0.0,10,23,0,2,False,788
300947,BROOKLYN,2013-03-25,40,37,0.0,10,23,0,2,False,1022
300952,RICHMOND / STATEN ISLAND,2013-03-25,40,37,0.0,10,23,0,2,False,153
304403,RICHMOND / STATEN ISLAND,2013-03-26,49,39,0.0,10,13,1,2,False,129
304369,QUEENS,2013-03-26,49,39,0.0,10,13,1,2,False,618
304368,MANHATTAN,2013-03-26,49,39,0.0,10,13,1,2,False,769
304367,BROOKLYN,2013-03-26,49,39,0.0,10,13,1,2,False,956
304366,BRONX,2013-03-26,49,39,0.0,10,13,1,2,False,769
307655,RICHMOND / STATEN ISLAND,2013-03-27,52,38,0.0,10,24,2,2,False,142
307617,QUEENS,2013-03-27,52,38,0.0,10,24,2,2,False,579
307610,BROOKLYN,2013-03-27,52,38,0.0,10,24,2,2,False,970
307609,MANHATTAN,2013-03-27,52,38,0.0,10,24,2,2,False,764
307607,BRONX,2013-03-27,52,38,0.0,10,24,2,2,False,766
310838,MANHATTAN,2013-03-28,49,39,0.0,10,21,3,2,False,808
310828,BRONX,2013-03-28,49,39,0.0,10,21,3,2,False,806
310829,QUEENS,2013-03-28,49,39,0.0,10,21,3,2,False,660
310833,BROOKLYN,2013-03-28,49,39,0.0,10,21,3,2,False,977
310852,RICHMOND / STATEN ISLAND,2013-03-28,49,39,0.0,10,21,3,2,False,124
314204,BROOKLYN,2013-03-29,54,42,0.0,10,20,4,2,False,912
314207,QUEENS,2013-03-29,54,42,0.0,10,20,4,2,False,637
314208,RICHMOND / STATEN ISLAND,2013-03-29,54,42,0.0,10,20,4,2,False,133
314211,MANHATTAN,2013-03-29,54,42,0.0,10,20,4,2,False,824
314203,BRONX,2013-03-29,54,42,0.0,10,20,4,2,False,726
317435,BRONX,2013-03-30,57,42,0.0,10,14,5,2,False,796
317436,QUEENS,2013-03-30,57,42,0.0,10,14,5,2,False,671
317437,BROOKLYN,2013-03-30,57,42,0.0,10,14,5,2,False,949
317440,MANHATTAN,2013-03-30,57,42,0.0,10,14,5,2,False,845
317459,RICHMOND / STATEN ISLAND,2013-03-30,57,42,0.0,10,14,5,2,False,134
320848,RICHMOND / STATEN ISLAND,2013-03-31,54,40,0.0,10,22,6,2,False,146
320836,BROOKLYN,2013-03-31,54,40,0.0,10,22,6,2,False,970
320833,MANHATTAN,2013-03-31,54,40,0.0,10,22,6,2,False,708
320831,QUEENS,2013-03-31,54,40,0.0,10,22,6,2,False,629
320830,BRONX,2013-03-31,54,40,0.0,10,22,6,2,False,820
273335,BROOKLYN,2013-04-01,61,40,0.0,10,29,0,2,False,976
273334,BRONX,2013-04-01,61,40,0.0,10,29,0,2,False,845
273340,MANHATTAN,2013-04-01,61,40,0.0,10,29,0,2,False,852
273342,RICHMOND / STATEN ISLAND,2013-04-01,61,40,0.0,10,29,0,2,False,137
273354,QUEENS,2013-04-01,61,40,0.0,10,29,0,2,False,676
276821,QUEENS,2013-04-02,44,34,0.0,10,24,1,2,False,530
276822,MANHATTAN,2013-04-02,44,34,0.0,10,24,1,2,False,786
276824,BROOKLYN,2013-04-02,44,34,0.0,10,24,1,2,False,963
276825,RICHMOND / STATEN ISLAND,2013-04-02,44,34,0.0,10,24,1,2,False,136
276820,BRONX,2013-04-02,44,34,0.0,10,24,1,2,False,736
279976,MANHATTAN,2013-04-03,46,35,0.0,10,24,2,2,False,863
279973,RICHMOND / STATEN ISLAND,2013-04-03,46,35,0.0,10,24,2,2,False,141
279972,BROOKLYN,2013-04-03,46,35,0.0,10,24,2,2,False,1047
279971,QUEENS,2013-04-03,46,35,0.0,10,24,2,2,False,647
279979,BRONX,2013-04-03,46,35,0.0,10,24,2,2,False,794
324105,RICHMOND / STATEN ISLAND,2013-04-04,49,35,0.0,10,18,3,2,False,159
324106,MANHATTAN,2013-04-04,49,35,0.0,10,18,3,2,False,813
324109,BRONX,2013-04-04,49,35,0.0,10,18,3,2,False,845
324104,BROOKLYN,2013-04-04,49,35,0.0,10,18,3,2,False,1072
324103,QUEENS,2013-04-04,49,35,0.0,10,18,3,2,False,662
327659,QUEENS,2013-04-05,61,42,0.0,10,25,4,2,False,641
327658,BROOKLYN,2013-04-05,61,42,0.0,10,25,4,2,False,1082
327655,MANHATTAN,2013-04-05,61,42,0.0,10,25,4,2,False,975
327654,BRONX,2013-04-05,61,42,0.0,10,25,4,2,False,831
327663,RICHMOND / STATEN ISLAND,2013-04-05,61,42,0.0,10,25,4,2,False,186
283466,QUEENS,2013-04-07,54,41,0.0,10,29,6,2,False,659
283465,MANHATTAN,2013-04-07,54,41,0.0,10,29,6,2,False,805
283464,BRONX,2013-04-07,54,41,0.0,10,29,6,2,False,718
283463,BROOKLYN,2013-04-07,54,41,0.0,10,29,6,2,False,1016
283484,RICHMOND / STATEN ISLAND,2013-04-07,54,41,0.0,10,29,6,2,False,148
331369,BRONX,2013-04-08,71,47,0.0,10,13,0,2,False,880
331372,MANHATTAN,2013-04-08,71,47,0.0,10,13,0,2,False,933
331374,QUEENS,2013-04-08,71,47,0.0,10,13,0,2,False,731
331376,BROOKLYN,2013-04-08,71,47,0.0,10,13,0,2,False,1099
331370,RICHMOND / STATEN ISLAND,2013-04-08,71,47,0.0,10,13,0,2,False,152
286816,RICHMOND / STATEN ISLAND,2013-04-09,80,47,0.0,10,24,1,2,False,159
286811,BROOKLYN,2013-04-09,80,47,0.0,10,24,1,2,False,1112
286810,BRONX,2013-04-09,80,47,0.0,10,24,1,2,False,860
286809,MANHATTAN,2013-04-09,80,47,0.0,10,24,1,2,False,929
286822,QUEENS,2013-04-09,80,47,0.0,10,24,1,2,False,743
335165,RICHMOND / STATEN ISLAND,2013-04-10,69,53,0.0,10,33,2,2,False,171
335164,QUEENS,2013-04-10,69,53,0.0,10,33,2,2,False,751
335169,BROOKLYN,2013-04-10,69,53,0.0,10,33,2,2,False,1090
335166,MANHATTAN,2013-04-10,69,53,0.0,10,33,2,2,False,959
335170,BRONX,2013-04-10,69,53,0.0,10,33,2,2,False,854
338995,BRONX,2013-04-11,59,48,0.0,10,18,3,2,False,794
338996,QUEENS,2013-04-11,59,48,0.0,10,18,3,2,False,643
338990,RICHMOND / STATEN ISLAND,2013-04-11,59,48,0.0,10,18,3,2,False,143
338991,MANHATTAN,2013-04-11,59,48,0.0,10,18,3,2,False,911
338989,BROOKLYN,2013-04-11,59,48,0.0,10,18,3,2,False,1056
290621,RICHMOND / STATEN ISLAND,2013-04-12,47,42,0.0,10,25,4,2,False,176
290618,MANHATTAN,2013-04-12,47,42,0.0,10,25,4,2,False,934
290612,BRONX,2013-04-12,47,42,0.0,10,25,4,2,False,792
290614,QUEENS,2013-04-12,47,42,0.0,10,25,4,2,False,714
290617,BROOKLYN,2013-04-12,47,42,0.0,10,25,4,2,False,1015
342536,QUEENS,2013-04-13,56,42,0.0,10,12,5,2,False,633
342537,MANHATTAN,2013-04-13,56,42,0.0,10,12,5,2,False,860
342538,BROOKLYN,2013-04-13,56,42,0.0,10,12,5,2,False,979
342545,BRONX,2013-04-13,56,42,0.0,10,12,5,2,False,793
342558,RICHMOND / STATEN ISLAND,2013-04-13,56,42,0.0,10,12,5,2,False,149
345957,RICHMOND / STATEN ISLAND,2013-04-14,55,49,0.0,10,18,6,2,False,141
345950,BROOKLYN,2013-04-14,55,49,0.0,10,18,6,2,False,1040
345951,QUEENS,2013-04-14,55,49,0.0,10,18,6,2,False,614
345952,MANHATTAN,2013-04-14,55,49,0.0,10,18,6,2,False,765
345954,BRONX,2013-04-14,55,49,0.0,10,18,6,2,False,779
349293,BRONX,2013-04-15,56,45,0.0,10,15,0,2,False,859
349292,MANHATTAN,2013-04-15,56,45,0.0,10,15,0,2,False,895
349312,RICHMOND / STATEN ISLAND,2013-04-15,56,45,0.0,10,15,0,2,False,155
349289,QUEENS,2013-04-15,56,45,0.0,10,15,0,2,False,730
349290,BROOKLYN,2013-04-15,56,45,0.0,10,15,0,2,False,1095
353023,QUEENS,2013-04-16,60,47,0.0,10,24,1,2,False,648
353024,BRONX,2013-04-16,60,47,0.0,10,24,1,2,False,785
353028,BROOKLYN,2013-04-16,60,47,0.0,10,24,1,2,False,1045
353035,MANHATTAN,2013-04-16,60,47,0.0,10,24,1,2,False,943
353051,RICHMOND / STATEN ISLAND,2013-04-16,60,47,0.0,10,24,1,2,False,146
356607,RICHMOND / STATEN ISLAND,2013-04-17,68,55,0.0,10,13,2,2,False,171
356603,BRONX,2013-04-17,68,55,0.0,10,13,2,2,False,838
356590,BROOKLYN,2013-04-17,68,55,0.0,10,13,2,2,False,1118
356591,MANHATTAN,2013-04-17,68,55,0.0,10,13,2,2,False,938
356594,QUEENS,2013-04-17,68,55,0.0,10,13,2,2,False,689
360344,BRONX,2013-04-18,61,50,0.0,10,18,3,2,False,792
360345,BROOKLYN,2013-04-18,61,50,0.0,10,18,3,2,False,1092
360347,RICHMOND / STATEN ISLAND,2013-04-18,61,50,0.0,10,18,3,2,False,136
360348,MANHATTAN,2013-04-18,61,50,0.0,10,18,3,2,False,891
360353,QUEENS,2013-04-18,61,50,0.0,10,18,3,2,False,648
391777,MANHATTAN,2013-04-19,70,54,0.0,10,28,4,2,False,965
391783,BRONX,2013-04-19,70,54,0.0,10,28,4,2,False,814
391831,RICHMOND / STATEN ISLAND,2013-04-19,70,54,0.0,10,28,4,2,False,140
391776,QUEENS,2013-04-19,70,54,0.0,10,28,4,2,False,700
391774,BROOKLYN,2013-04-19,70,54,0.0,10,28,4,2,False,997
363912,QUEENS,2013-04-20,64,50,0.0,10,21,5,2,False,608
363926,RICHMOND / STATEN ISLAND,2013-04-20,64,50,0.0,10,21,5,2,False,122
363906,MANHATTAN,2013-04-20,64,50,0.0,10,21,5,2,False,843
363903,BROOKLYN,2013-04-20,64,50,0.0,10,21,5,2,False,983
363907,BRONX,2013-04-20,64,50,0.0,10,21,5,2,False,717
367176,BRONX,2013-04-21,52,39,0.0,10,20,6,2,False,746
367177,MANHATTAN,2013-04-21,52,39,0.0,10,20,6,2,False,731
367179,BROOKLYN,2013-04-21,52,39,0.0,10,20,6,2,False,897
367181,QUEENS,2013-04-21,52,39,0.0,10,20,6,2,False,649
367188,RICHMOND / STATEN ISLAND,2013-04-21,52,39,0.0,10,20,6,2,False,133
370334,BRONX,2013-04-22,55,42,0.0,10,21,0,2,False,835
370332,QUEENS,2013-04-22,55,42,0.0,10,21,0,2,False,707
370333,BROOKLYN,2013-04-22,55,42,0.0,10,21,0,2,False,1052
370338,MANHATTAN,2013-04-22,55,42,0.0,10,21,0,2,False,883
370525,RICHMOND / STATEN ISLAND,2013-04-22,55,42,0.0,10,21,0,2,False,143
395403,RICHMOND / STATEN ISLAND,2013-04-23,52,42,0.0,10,21,1,2,False,142
395392,QUEENS,2013-04-23,52,42,0.0,10,21,1,2,False,598
395390,BROOKLYN,2013-04-23,52,42,0.0,10,21,1,2,False,1010
395412,BRONX,2013-04-23,52,42,0.0,10,21,1,2,False,815
395398,MANHATTAN,2013-04-23,52,42,0.0,10,21,1,2,False,830
398785,QUEENS,2013-04-25,67,48,0.0,10,22,3,2,False,682
398786,BROOKLYN,2013-04-25,67,48,0.0,10,22,3,2,False,1085
398788,BRONX,2013-04-25,67,48,0.0,10,22,3,2,False,828
398792,MANHATTAN,2013-04-25,67,48,0.0,10,22,3,2,False,874
398800,RICHMOND / STATEN ISLAND,2013-04-25,67,48,0.0,10,22,3,2,False,149
402403,BRONX,2013-04-26,65,51,0.0,10,16,4,2,False,835
402404,MANHATTAN,2013-04-26,65,51,0.0,10,16,4,2,False,927
402405,QUEENS,2013-04-26,65,51,0.0,10,16,4,2,False,709
402434,RICHMOND / STATEN ISLAND,2013-04-26,65,51,0.0,10,16,4,2,False,143
402407,BROOKLYN,2013-04-26,65,51,0.0,10,16,4,2,False,1030
406047,MANHATTAN,2013-04-27,67,49,0.0,10,13,5,2,False,842
406048,QUEENS,2013-04-27,67,49,0.0,10,13,5,2,False,694
406051,RICHMOND / STATEN ISLAND,2013-04-27,67,49,0.0,10,13,5,2,False,139
406052,BROOKLYN,2013-04-27,67,49,0.0,10,13,5,2,False,987
406053,BRONX,2013-04-27,67,49,0.0,10,13,5,2,False,770
373952,QUEENS,2013-04-28,67,51,0.0,10,20,6,2,False,626
373960,RICHMOND / STATEN ISLAND,2013-04-28,67,51,0.0,10,20,6,2,False,135
373957,MANHATTAN,2013-04-28,67,51,0.0,10,20,6,2,False,745
373955,BROOKLYN,2013-04-28,67,51,0.0,10,20,6,2,False,982
373954,BRONX,2013-04-28,67,51,0.0,10,20,6,2,False,750
409480,MANHATTAN,2013-04-29,59,54,0.0,10,13,0,2,False,842
409481,BRONX,2013-04-29,59,54,0.0,10,13,0,2,False,812
409489,QUEENS,2013-04-29,59,54,0.0,10,13,0,2,False,697
409516,RICHMOND / STATEN ISLAND,2013-04-29,59,54,0.0,10,13,0,2,False,141
409479,BROOKLYN,2013-04-29,59,54,0.0,10,13,0,2,False,1087
413080,QUEENS,2013-04-30,65,51,0.0,10,15,1,2,False,630
413065,MANHATTAN,2013-04-30,65,51,0.0,10,15,1,2,False,863
413064,RICHMOND / STATEN ISLAND,2013-04-30,65,51,0.0,10,15,1,2,False,112
413060,BRONX,2013-04-30,65,51,0.0,10,15,1,2,False,787
413058,BROOKLYN,2013-04-30,65,51,0.0,10,15,1,2,False,1039
416491,BRONX,2013-05-01,66,49,0.0,10,15,2,2,False,843
416508,RICHMOND / STATEN ISLAND,2013-05-01,66,49,0.0,10,15,2,2,False,138
416497,MANHATTAN,2013-05-01,66,49,0.0,10,15,2,2,False,856
416490,QUEENS,2013-05-01,66,49,0.0,10,15,2,2,False,702
416489,BROOKLYN,2013-05-01,66,49,0.0,10,15,2,2,False,1013
420066,BRONX,2013-05-02,67,50,0.0,10,13,3,2,False,866
420047,RICHMOND / STATEN ISLAND,2013-05-02,67,50,0.0,10,13,3,2,False,165
420042,QUEENS,2013-05-02,67,50,0.0,10,13,3,2,False,711
420041,BROOKLYN,2013-05-02,67,50,0.0,10,13,3,2,False,1110
420044,MANHATTAN,2013-05-02,67,50,0.0,10,13,3,2,False,922
423815,QUEENS,2013-05-03,63,51,0.0,10,17,4,2,False,717
423821,MANHATTAN,2013-05-03,63,51,0.0,10,17,4,2,False,966
423816,RICHMOND / STATEN ISLAND,2013-05-03,63,51,0.0,10,17,4,2,False,165
423819,BRONX,2013-05-03,63,51,0.0,10,17,4,2,False,873
423817,BROOKLYN,2013-05-03,63,51,0.0,10,17,4,2,False,1133
377226,RICHMOND / STATEN ISLAND,2013-05-04,66,50,0.0,10,15,5,2,False,132
377196,MANHATTAN,2013-05-04,66,50,0.0,10,15,5,2,False,884
377193,BROOKLYN,2013-05-04,66,50,0.0,10,15,5,2,False,1043
377191,QUEENS,2013-05-04,66,50,0.0,10,15,5,2,False,661
377190,BRONX,2013-05-04,66,50,0.0,10,15,5,2,False,852
380762,BROOKLYN,2013-05-05,60,46,0.0,10,16,6,2,False,1107
380782,RICHMOND / STATEN ISLAND,2013-05-05,60,46,0.0,10,16,6,2,False,171
380767,MANHATTAN,2013-05-05,60,46,0.0,10,16,6,2,False,884
380766,BRONX,2013-05-05,60,46,0.0,10,16,6,2,False,782
380764,QUEENS,2013-05-05,60,46,0.0,10,16,6,2,False,667
427673,BROOKLYN,2013-05-06,67,47,0.0,10,13,0,2,False,1138
427674,MANHATTAN,2013-05-06,67,47,0.0,10,13,0,2,False,958
427669,BRONX,2013-05-06,67,47,0.0,10,13,0,2,False,928
427685,RICHMOND / STATEN ISLAND,2013-05-06,67,47,0.0,10,13,0,2,False,147
427682,QUEENS,2013-05-06,67,47,0.0,10,13,0,2,False,807
384388,RICHMOND / STATEN ISLAND,2013-05-07,71,53,0.0,10,14,1,2,False,164
384380,QUEENS,2013-05-07,71,53,0.0,10,14,1,2,False,749
384377,BROOKLYN,2013-05-07,71,53,0.0,10,14,1,2,False,1038
384375,BRONX,2013-05-07,71,53,0.0,10,14,1,2,False,883
384373,MANHATTAN,2013-05-07,71,53,0.0,10,14,1,2,False,923
431647,MANHATTAN,2013-05-08,65,55,0.0,10,20,2,2,False,965
431649,QUEENS,2013-05-08,65,55,0.0,10,20,2,2,False,695
431662,RICHMOND / STATEN ISLAND,2013-05-08,65,55,0.0,10,20,2,2,False,159
431648,BRONX,2013-05-08,65,55,0.0,10,20,2,2,False,820
431652,BROOKLYN,2013-05-08,65,55,0.0,10,20,2,2,False,1068
435355,MANHATTAN,2013-05-09,68,55,0.0,10,13,3,2,False,924
435360,BRONX,2013-05-09,68,55,0.0,10,13,3,2,False,850
435354,BROOKLYN,2013-05-09,68,55,0.0,10,13,3,2,False,1036
435429,RICHMOND / STATEN ISLAND,2013-05-09,68,55,0.0,10,13,3,2,False,169
435361,QUEENS,2013-05-09,68,55,0.0,10,13,3,2,False,675
439008,QUEENS,2013-05-10,80,61,0.0,10,18,4,2,False,817
439011,BROOKLYN,2013-05-10,80,61,0.0,10,18,4,2,False,1252
439010,BRONX,2013-05-10,80,61,0.0,10,18,4,2,False,981
439013,MANHATTAN,2013-05-10,80,61,0.0,10,18,4,2,False,1070
439021,RICHMOND / STATEN ISLAND,2013-05-10,80,61,0.0,10,18,4,2,False,161
388191,RICHMOND / STATEN ISLAND,2013-05-11,68,62,0.0,10,14,5,2,False,152
388130,BRONX,2013-05-11,68,62,0.0,10,14,5,2,False,848
388133,BROOKLYN,2013-05-11,68,62,0.0,10,14,5,2,False,1072
388134,QUEENS,2013-05-11,68,62,0.0,10,14,5,2,False,661
388135,MANHATTAN,2013-05-11,68,62,0.0,10,14,5,2,False,911
458572,RICHMOND / STATEN ISLAND,2013-05-12,69,55,0.0,10,24,6,2,False,137
458571,QUEENS,2013-05-12,69,55,0.0,10,24,6,2,False,686
458557,BRONX,2013-05-12,69,55,0.0,10,24,6,2,False,826
458555,MANHATTAN,2013-05-12,69,55,0.0,10,24,6,2,False,848
458554,BROOKLYN,2013-05-12,69,55,0.0,10,24,6,2,False,1043
443328,RICHMOND / STATEN ISLAND,2013-05-13,56,49,0.0,10,21,0,2,False,157
443289,QUEENS,2013-05-13,56,49,0.0,10,21,0,2,False,785
443290,MANHATTAN,2013-05-13,56,49,0.0,10,21,0,2,False,924
443291,BRONX,2013-05-13,56,49,0.0,10,21,0,2,False,817
443292,BROOKLYN,2013-05-13,56,49,0.0,10,21,0,2,False,1080
447053,BROOKLYN,2013-05-14,62,45,0.0,10,17,1,2,False,1044
447055,BRONX,2013-05-14,62,45,0.0,10,17,1,2,False,862
447059,MANHATTAN,2013-05-14,62,45,0.0,10,17,1,2,False,852
447087,RICHMOND / STATEN ISLAND,2013-05-14,62,45,0.0,10,17,1,2,False,155
447052,QUEENS,2013-05-14,62,45,0.0,10,17,1,2,False,658
497327,BRONX,2013-05-15,69,54,0.0,10,18,2,2,False,918
497330,QUEENS,2013-05-15,69,54,0.0,10,18,2,2,False,732
497421,RICHMOND / STATEN ISLAND,2013-05-15,69,54,0.0,10,18,2,2,False,171
497325,MANHATTAN,2013-05-15,69,54,0.0,10,18,2,2,False,904
497324,BROOKLYN,2013-05-15,69,54,0.0,10,18,2,2,False,1069
450630,RICHMOND / STATEN ISLAND,2013-05-16,78,63,0.0,10,16,3,2,False,146
450625,MANHATTAN,2013-05-16,78,63,0.0,10,16,3,2,False,967
450623,BROOKLYN,2013-05-16,78,63,0.0,10,16,3,2,False,1185
450639,QUEENS,2013-05-16,78,63,0.0,10,16,3,2,False,745
450627,BRONX,2013-05-16,78,63,0.0,10,16,3,2,False,878
454550,RICHMOND / STATEN ISLAND,2013-05-17,73,61,0.0,10,16,4,2,False,154
454551,BROOKLYN,2013-05-17,73,61,0.0,10,16,4,2,False,1156
454544,MANHATTAN,2013-05-17,73,61,0.0,10,16,4,2,False,999
454545,BRONX,2013-05-17,73,61,0.0,10,16,4,2,False,954
454546,QUEENS,2013-05-17,73,61,0.0,10,16,4,2,False,747
462096,BROOKLYN,2013-05-18,65,56,0.0,10,12,5,2,False,1025
462102,QUEENS,2013-05-18,65,56,0.0,10,12,5,2,False,684
462094,BRONX,2013-05-18,65,56,0.0,10,12,5,2,False,858
462095,MANHATTAN,2013-05-18,65,56,0.0,10,12,5,2,False,889
462107,RICHMOND / STATEN ISLAND,2013-05-18,65,56,0.0,10,12,5,2,False,140
465690,BRONX,2013-05-20,78,57,0.0,10,13,0,2,False,973
465691,BROOKLYN,2013-05-20,78,57,0.0,10,13,0,2,False,1270
465692,MANHATTAN,2013-05-20,78,57,0.0,10,13,0,2,False,983
465696,QUEENS,2013-05-20,78,57,0.0,10,13,0,2,False,763
465749,RICHMOND / STATEN ISLAND,2013-05-20,78,57,0.0,10,13,0,2,False,168
469850,RICHMOND / STATEN ISLAND,2013-05-21,85,68,0.0,10,18,1,2,False,192
469847,MANHATTAN,2013-05-21,85,68,0.0,10,18,1,2,False,1039
469848,BROOKLYN,2013-05-21,85,68,0.0,10,18,1,2,False,1190
469854,QUEENS,2013-05-21,85,68,0.0,10,18,1,2,False,770
469851,BRONX,2013-05-21,85,68,0.0,10,18,1,2,False,921
501118,BROOKLYN,2013-05-22,78,57,0.0,10,20,2,2,False,1120
501120,MANHATTAN,2013-05-22,78,57,0.0,10,20,2,2,False,942
501122,QUEENS,2013-05-22,78,57,0.0,10,20,2,2,False,707
501123,BRONX,2013-05-22,78,57,0.0,10,20,2,2,False,829
501139,RICHMOND / STATEN ISLAND,2013-05-22,78,57,0.0,10,20,2,2,False,156
473960,MANHATTAN,2013-05-23,79,64,0.0,10,18,3,2,False,967
473959,QUEENS,2013-05-23,79,64,0.0,10,18,3,2,False,715
473983,RICHMOND / STATEN ISLAND,2013-05-23,79,64,0.0,10,18,3,2,False,149
473964,BRONX,2013-05-23,79,64,0.0,10,18,3,2,False,887
473962,BROOKLYN,2013-05-23,79,64,0.0,10,18,3,2,False,1129
477823,RICHMOND / STATEN ISLAND,2013-05-24,67,49,0.0,10,22,4,2,False,146
477809,BROOKLYN,2013-05-24,67,49,0.0,10,22,4,2,False,1067
477808,MANHATTAN,2013-05-24,67,49,0.0,10,22,4,2,False,912
477807,BRONX,2013-05-24,67,49,0.0,10,22,4,2,False,776
477806,QUEENS,2013-05-24,67,49,0.0,10,22,4,2,False,674
504884,QUEENS,2013-05-25,55,46,0.0,10,30,5,2,False,652
504878,BROOKLYN,2013-05-25,55,46,0.0,10,30,5,2,False,953
504873,BRONX,2013-05-25,55,46,0.0,10,30,5,2,False,695
504872,MANHATTAN,2013-05-25,55,46,0.0,10,30,5,2,False,780
504887,RICHMOND / STATEN ISLAND,2013-05-25,55,46,0.0,10,30,5,2,False,152
508104,QUEENS,2013-05-26,66,50,0.0,10,23,6,2,False,725
508108,MANHATTAN,2013-05-26,66,50,0.0,10,23,6,2,False,779
508125,RICHMOND / STATEN ISLAND,2013-05-26,66,50,0.0,10,23,6,2,False,119
508105,BRONX,2013-05-26,66,50,0.0,10,23,6,2,False,768
508107,BROOKLYN,2013-05-26,66,50,0.0,10,23,6,2,False,955
511458,QUEENS,2013-05-27,76,56,0.0,10,14,0,2,True,667
511472,RICHMOND / STATEN ISLAND,2013-05-27,76,56,0.0,10,14,0,2,True,158
511455,BRONX,2013-05-27,76,56,0.0,10,14,0,2,True,823
511451,MANHATTAN,2013-05-27,76,56,0.0,10,14,0,2,True,802
511450,BROOKLYN,2013-05-27,76,56,0.0,10,14,0,2,True,1010
481382,BRONX,2013-05-28,71,57,0.0,10,13,1,2,False,885
481384,MANHATTAN,2013-05-28,71,57,0.0,10,13,1,2,False,845
481390,QUEENS,2013-05-28,71,57,0.0,10,13,1,2,False,660
481398,RICHMOND / STATEN ISLAND,2013-05-28,71,57,0.0,10,13,1,2,False,169
481381,BROOKLYN,2013-05-28,71,57,0.0,10,13,1,2,False,1051
514915,MANHATTAN,2013-05-29,81,57,0.0,10,12,2,2,False,938
514910,BRONX,2013-05-29,81,57,0.0,10,12,2,2,False,937
