,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,CALLS_PER_DAY_NYC
1277,2016-09-15,74,63,0.37,10,18,3,4,False,3898.0
1278,2016-09-16,74,65,0.0,10,13,4,4,False,4010.0
1279,2016-09-17,77,64,0.0,10,16,5,4,False,3943.0
1280,2016-09-18,85,72,0.0,10,14,6,4,False,3833.0
1281,2016-09-19,77,73,0.31,10,14,0,4,False,3938.0
1282,2016-09-20,83,71,0.47,10,9,1,4,False,4228.0
1283,2016-09-21,84,73,0.0,10,10,2,4,False,4110.0
1284,2016-09-22,84,70,0.0,10,12,3,4,False,4167.0
1285,2016-09-23,88,69,0.0,10,14,4,4,False,4361.0
1286,2016-09-24,72,59,0.44,10,18,5,4,False,3813.0
1287,2016-09-25,70,58,0.0,10,14,6,4,False,3787.0
1288,2016-09-27,76,67,0.15,10,14,1,4,False,3952.0
1289,2016-09-28,70,60,0.0,10,23,2,4,False,3726.0
1290,2016-09-29,67,60,0.0,10,26,3,4,False,3632.0
1291,2016-09-30,63,58,0.0,10,31,4,4,False,3887.0
1292,2016-10-01,64,57,0.39,10,20,5,4,False,3704.0
1293,2016-10-02,65,57,0.0,10,15,6,4,False,3710.0
1294,2016-10-03,72,62,0.0,10,10,0,4,False,3842.0
1295,2016-10-04,70,62,0.0,10,17,1,4,False,3656.0
1296,2016-10-05,68,55,0.0,10,17,2,4,False,4001.0
1297,2016-10-06,75,59,0.0,10,10,3,4,False,3983.0
1298,2016-10-07,74,60,0.0,10,12,4,4,False,4127.0
1299,2016-10-08,69,61,0.0,10,9,5,4,False,3809.0
1300,2016-10-09,68,54,0.3,10,22,6,4,False,3447.0
1301,2016-10-10,64,50,0.32,10,20,0,4,True,3749.0
1302,2016-10-11,63,50,0.0,10,10,1,4,False,4032.0
1303,2016-10-12,67,56,0.0,10,12,2,4,False,3806.0
1304,2016-10-13,69,58,0.0,10,21,3,4,False,4097.0
1305,2016-10-14,64,50,0.0,10,15,4,4,False,3991.0
1306,2016-10-15,65,50,0.0,10,12,5,4,False,3750.0
1307,2016-10-16,72,55,0.0,10,15,6,4,False,3751.0
1308,2016-10-17,83,66,0.0,10,12,0,4,False,4344.0
1309,2016-10-18,82,68,0.0,10,15,1,4,False,4169.0
1310,2016-10-19,85,69,0.0,10,14,2,4,False,4135.0
1311,2016-10-20,72,63,0.0,10,16,3,4,False,3978.0
1312,2016-10-21,71,63,0.0,10,18,4,4,False,4211.0
1313,2016-10-22,62,49,2.05,10,28,5,4,False,3579.0
1314,2016-10-23,63,48,0.07,10,30,6,4,False,3605.0
1315,2016-10-24,63,51,0.0,10,23,0,4,False,3913.0
1316,2016-10-25,54,47,0.0,10,24,1,4,False,3613.0
1317,2016-10-26,52,42,0.0,10,15,2,4,False,3706.0
1318,2016-10-27,57,43,0.0,10,15,3,4,False,3748.0
1319,2016-10-28,56,45,1.32,10,29,4,4,False,3873.0
1320,2016-10-29,66,44,0.0,10,14,5,4,False,3713.0
1321,2016-10-30,78,58,0.0,10,26,6,4,False,4064.0
1322,2016-10-31,58,47,0.76,10,22,0,4,False,3743.0
1323,2016-11-01,60,44,0.0,10,13,1,4,False,3997.0
1324,2016-11-02,72,56,0.0,10,13,2,4,False,3947.0
1325,2016-11-03,74,60,0.0,10,22,3,4,False,4083.0
1326,2016-11-04,62,52,0.0,10,21,4,4,False,4129.0
1327,2016-11-05,64,49,0.0,10,20,5,4,False,3598.0
1328,2016-11-06,60,47,0.0,10,20,6,4,False,3868.0
1329,2016-11-07,56,44,0.0,10,16,0,4,False,3906.0
1330,2016-11-08,69,48,0.0,10,9,1,4,False,3686.0
1331,2016-11-09,63,51,0.0,10,18,2,4,False,3841.0
1332,2016-11-10,58,44,0.02,10,18,3,4,False,3871.0
1333,2016-11-11,62,44,0.0,10,32,4,4,True,3678.0
1334,2016-11-12,52,40,0.0,10,18,5,4,False,3584.0
1335,2016-11-13,64,45,0.0,10,16,6,4,False,3555.0
1336,2016-11-14,63,50,0.0,10,12,0,4,False,4070.0
1337,2016-11-15,56,49,0.17,10,21,1,4,False,3794.0
1338,2016-11-16,64,48,1.44,10,15,2,4,False,3942.0
1339,2016-11-17,63,52,0.0,10,17,3,4,False,3967.0
1340,2016-11-18,66,48,0.0,10,10,4,4,False,4102.0
1341,2016-11-19,61,42,0.0,10,22,5,4,False,3917.0
1342,2016-11-20,44,38,0.52,10,26,6,4,False,3420.0
1343,2016-11-21,43,39,0.0,10,30,0,4,False,3752.0
1344,2016-11-22,43,39,0.0,10,32,1,4,False,3689.0
1345,2016-11-23,46,38,0.0,10,18,2,4,False,3650.0
1346,2016-11-24,49,41,0.0,10,10,3,4,True,3180.0
1347,2016-11-25,55,48,0.02,10,7,4,4,False,3833.0
1348,2016-11-26,51,44,0.01,10,18,5,4,False,3494.0
1349,2016-11-27,51,43,0.0,10,18,6,4,False,3421.0
1350,2016-11-29,63,52,0.0,10,24,1,4,False,3945.0
1351,2016-11-30,60,52,2.23,10,23,2,4,False,3892.0
1352,2016-12-01,56,45,1.01,10,26,3,1,False,4125.0
1353,2016-12-02,53,43,0.0,10,22,4,1,False,4164.0
1354,2016-12-03,49,43,0.0,10,29,5,1,False,3732.0
1355,2016-12-04,48,41,0.0,10,17,6,1,False,3512.0
1356,2016-12-05,50,40,0.16,10,18,0,1,False,4145.0
1357,2016-12-06,47,42,0.02,10,17,1,1,False,4051.0
1358,2016-12-07,47,41,0.41,10,15,2,1,False,4078.0
1359,2016-12-08,45,36,0.0,10,21,3,1,False,4100.0
1360,2016-12-09,41,32,0.0,10,26,4,1,False,3932.0
1361,2016-12-10,36,31,0.0,10,16,5,1,False,3786.0
1362,2016-12-11,36,31,0.0,10,13,6,1,False,3571.0
1363,2016-12-12,48,35,0.48,10,20,0,1,False,4076.0
1364,2016-12-13,45,39,0.08,10,15,1,1,False,4098.0
1365,2016-12-14,44,36,0.0,10,20,2,1,False,4115.0
1366,2016-12-15,36,21,0.0,10,32,3,1,False,4145.0
1367,2016-12-16,29,19,0.0,10,21,4,1,False,4121.0
1368,2016-12-18,61,33,0.56,10,35,6,1,False,3969.0
1369,2016-12-19,33,25,0.01,10,18,0,1,False,4194.0
1370,2016-12-20,35,23,0.0,10,15,1,1,False,4044.0
1371,2016-12-21,42,33,0.0,10,15,2,1,False,4086.0
1372,2016-12-22,49,38,0.0,10,26,3,1,False,4180.0
1373,2016-12-23,48,41,0.0,10,14,4,1,False,4362.0
1374,2016-12-24,48,40,0.01,10,20,5,1,False,4024.0
1375,2016-12-25,51,38,0.51,10,15,6,1,False,3582.0
1376,2016-12-26,51,34,0.0,10,15,0,1,True,3940.0
1377,2016-12-27,62,42,0.0,10,21,1,1,False,4315.0
1378,2016-12-28,41,35,0.0,10,21,2,1,False,3987.0
1379,2016-12-30,42,35,0.48,10,23,4,1,False,3941.0
1380,2016-12-31,45,34,0.0,10,24,5,1,False,3871.0
1381,2017-01-01,49,39,0.0,10,20,6,1,False,4928.0
1382,2017-01-02,42,38,0.0,10,18,0,1,True,3685.0
1383,2017-01-03,46,40,0.22,10,22,1,1,False,4302.0
1384,2017-01-04,54,36,0.41,10,26,2,1,False,4450.0
1385,2017-01-05,35,29,0.0,10,23,3,1,False,3957.0
1386,2017-01-06,34,28,0.04,10,14,4,1,False,4097.0
1387,2017-01-07,27,22,0.0,10,22,5,1,False,3948.0
1388,2017-01-08,27,19,0.2,10,23,6,1,False,3634.0
1389,2017-01-09,24,17,0.0,10,15,0,1,False,4258.0
1390,2017-01-10,47,23,0.0,10,17,1,1,False,4152.0
1391,2017-01-11,53,44,0.26,10,16,2,1,False,4310.0
1392,2017-01-12,67,48,0.31,10,20,3,1,False,4407.0
1393,2017-01-13,62,34,0.0,10,25,4,1,False,4073.0
1394,2017-01-14,34,29,0.0,10,12,5,1,False,3663.0
1395,2017-01-15,41,33,0.1,10,14,6,1,False,3627.0
1396,2017-01-16,44,32,0.0,10,12,0,1,True,3743.0
1397,2017-01-17,43,39,0.0,10,17,1,1,False,4019.0
1398,2017-01-18,44,39,0.48,10,17,2,1,False,3845.0
1399,2017-01-19,50,41,0.0,10,14,3,1,False,4057.0
1400,2017-01-20,46,41,0.0,10,12,4,1,False,4113.0
1401,2017-01-21,51,42,0.07,9,10,5,1,False,3874.0
1402,2017-01-22,49,43,0.0,10,28,6,1,False,3729.0
1403,2017-01-23,45,38,0.03,10,37,0,1,False,4106.0
1404,2017-01-24,41,38,1.24,10,28,1,1,False,3863.0
1405,2017-01-25,53,39,0.61,10,23,2,1,False,4051.0
1406,2017-01-27,44,39,0.02,10,22,4,1,False,3878.0
1407,2017-01-28,40,37,0.0,10,23,5,1,False,3872.0
1408,2017-01-29,44,38,0.0,10,20,6,1,False,3523.0
1409,2017-01-30,38,32,0.0,10,20,0,1,False,3981.0
1410,2017-01-31,34,28,0.0,10,12,1,1,False,3702.0
1411,2017-02-01,49,35,0.06,10,21,2,1,False,3932.0
1412,2017-02-02,46,35,0.0,10,25,3,1,False,3879.0
1413,2017-02-03,34,28,0.0,10,25,4,1,False,3990.0
1414,2017-02-04,36,24,0.0,10,25,5,1,False,3744.0
1415,2017-02-05,45,33,0.0,10,18,6,1,False,3773.0
1416,2017-02-06,50,38,0.0,10,21,0,1,False,4153.0
1417,2017-02-07,41,37,0.04,9,21,1,1,False,4009.0
1418,2017-02-08,61,39,0.21,10,13,2,1,False,4315.0
1419,2017-02-09,43,19,0.15,10,32,3,1,False,3368.0
1420,2017-02-10,32,19,0.29,10,22,4,1,False,4122.0
1421,2017-02-11,48,31,0.0,10,10,5,1,False,4015.0
1422,2017-02-12,40,32,0.02,10,23,6,1,False,3590.0
1423,2017-02-13,42,33,0.41,10,41,0,1,False,4058.0
1424,2017-02-14,41,31,0.0,10,17,1,1,False,4025.0
1425,2017-02-15,49,37,0.0,10,24,2,1,False,4112.0
1426,2017-02-16,38,31,0.0,10,28,3,1,False,3707.0
1427,2017-02-17,44,29,0.0,10,20,4,1,False,3893.0
1428,2017-02-18,64,38,0.0,10,15,5,1,False,3834.0
1429,2017-02-19,66,53,0.0,10,17,6,1,False,3834.0
1430,2017-02-20,54,41,0.0,10,17,0,1,True,3663.0
1431,2017-02-21,47,36,0.0,10,15,1,1,False,3628.0
1432,2017-02-22,57,45,0.0,10,12,2,1,False,3626.0
1433,2017-02-23,64,42,0.0,10,13,3,1,False,3695.0
1434,2017-02-24,68,50,0.0,10,18,4,1,False,4064.0
1435,2017-02-25,65,47,0.0,10,24,5,1,False,3794.0
1436,2017-02-26,45,39,0.32,10,24,6,1,False,3376.0
1437,2017-02-27,54,38,0.0,10,17,0,1,False,3849.0
1438,2017-02-28,57,44,0.0,10,13,1,1,False,3774.0
1439,2017-03-01,71,53,0.0,10,18,2,2,False,3961.0
1440,2017-03-02,65,38,0.12,10,35,3,2,False,3828.0
1441,2017-03-03,41,27,0.0,10,28,4,2,False,3858.0
1442,2017-03-04,32,19,0.0,10,31,5,2,False,3523.0
1443,2017-03-05,37,17,0.0,10,21,6,2,False,3361.0
1444,2017-03-06,44,28,0.0,10,13,0,2,False,3860.0
1445,2017-03-07,53,43,0.0,10,13,1,2,False,3801.0
1446,2017-03-08,61,49,0.16,10,26,2,2,False,3805.0
1447,2017-03-09,63,49,0.0,10,29,3,2,False,3946.0
1448,2017-03-10,48,27,0.0,10,31,4,2,False,3669.0
1449,2017-03-11,30,20,0.24,10,29,5,2,False,3423.0
1450,2017-03-12,32,22,0.0,10,21,6,2,False,3288.0
1451,2017-03-13,36,23,0.0,10,18,0,2,False,4036.0
1452,2017-03-14,34,24,0.32,10,36,1,2,False,3180.0
1453,2017-03-15,29,23,0.71,10,29,2,2,False,4224.0
1454,2017-03-16,41,27,0.0,10,24,3,2,False,4247.0
1455,2017-03-18,41,35,0.0,10,21,5,2,False,3813.0
1456,2017-03-19,48,36,0.07,10,24,6,2,False,3700.0
1457,2017-03-20,52,38,0.0,10,16,0,2,False,4159.0
1458,2017-03-21,61,45,0.0,10,17,1,2,False,3991.0
1459,2017-03-22,51,27,0.0,10,33,2,2,False,3840.0
1460,2017-03-23,44,26,0.0,10,17,3,2,False,3863.0
1461,2017-03-24,58,38,0.0,10,18,4,2,False,3947.0
1462,2017-03-25,56,44,0.0,10,15,5,2,False,3764.0
1463,2017-03-26,45,39,0.1,10,20,6,2,False,3485.0
1464,2017-03-27,49,39,0.02,10,15,0,2,False,4085.0
1465,2017-03-28,44,42,0.42,10,18,1,2,False,3713.0
1466,2017-03-29,58,43,0.43,10,18,2,2,False,3878.0
1467,2017-03-30,52,41,0.0,10,14,3,2,False,3919.0
1468,2017-03-31,46,39,0.33,10,29,4,2,False,3770.0
1469,2017-04-01,48,39,1.78,10,29,5,2,False,3613.0
1470,2017-04-02,63,43,0.0,10,22,6,2,False,3841.0
1471,2017-04-03,62,48,0.0,10,18,0,2,False,4269.0
1472,2017-04-04,53,46,1.6,10,21,1,2,False,4000.0
1473,2017-04-05,61,46,0.03,10,16,2,2,False,4175.0
1474,2017-04-06,53,43,0.02,10,30,3,2,False,3946.0
1475,2017-04-07,53,44,0.83,10,30,4,2,False,4173.0
1476,2017-04-08,57,43,0.0,10,23,5,2,False,3709.0
1477,2017-04-09,67,46,0.0,10,18,6,2,False,3755.0
1478,2017-04-10,73,52,0.0,10,13,0,2,False,4048.0
1479,2017-04-11,77,58,0.0,10,16,1,2,False,3965.0
1480,2017-04-12,76,55,0.0,10,13,2,2,False,3831.0
1481,2017-04-13,65,51,0.03,10,20,3,2,False,3793.0
1482,2017-04-14,65,51,0.0,10,14,4,2,False,3781.0
1483,2017-04-15,63,53,0.0,10,18,5,2,False,3726.0
1484,2017-04-16,88,60,0.0,10,21,6,2,False,4021.0
1485,2017-04-17,73,61,0.0,10,20,0,2,False,3962.0
1486,2017-04-18,63,50,0.0,10,20,1,2,False,3796.0
1487,2017-04-19,54,46,0.0,10,16,2,2,False,3835.0
1488,2017-04-20,66,50,0.19,10,16,3,2,False,4105.0
1489,2017-04-21,54,48,0.3,10,18,4,2,False,4005.0
1490,2017-04-22,55,49,0.02,10,15,5,2,False,3812.0
1491,2017-04-23,64,48,0.07,10,15,6,2,False,3788.0
1492,2017-04-24,58,48,0.0,10,12,0,2,False,4108.0
1493,2017-04-25,57,50,0.07,10,31,1,2,False,3960.0
1494,2017-04-26,61,52,0.73,10,25,2,2,False,3915.0
1495,2017-04-27,69,56,0.13,10,17,3,2,False,4115.0
1496,2017-04-28,84,55,0.0,10,17,4,2,False,4350.0
1497,2017-04-29,87,66,0.06,10,25,5,2,False,4360.0
1498,2017-04-30,68,54,0.0,10,16,6,2,False,3678.0
1499,2017-05-01,73,50,0.0,10,17,0,2,False,4346.0
1500,2017-05-02,78,63,0.0,10,31,1,2,False,4409.0
1501,2017-05-03,66,56,0.0,10,24,2,2,False,4114.0
1502,2017-05-04,65,51,0.0,10,15,3,2,False,4205.0
1503,2017-05-05,63,54,0.01,10,23,4,2,False,4046.0
1504,2017-05-06,66,56,2.31,10,25,5,2,False,4031.0
1505,2017-05-07,57,51,0.01,10,20,6,2,False,3758.0
1506,2017-05-08,61,48,0.0,10,23,0,2,False,4225.0
1507,2017-05-09,61,49,0.0,10,18,1,2,False,4050.0
1508,2017-05-10,64,52,0.0,10,13,2,2,False,4094.0
1509,2017-05-11,63,52,0.0,10,13,3,2,False,4081.0
1510,2017-05-12,63,52,0.0,10,15,4,2,False,4278.0
1511,2017-05-13,55,48,0.13,10,26,5,2,False,3559.0
1512,2017-05-14,68,48,1.61,10,32,6,2,False,3675.0
1513,2017-05-15,69,56,0.01,10,29,0,2,False,4364.0
1514,2017-05-16,82,60,0.0,10,16,1,2,False,4120.0
1515,2017-05-17,94,67,0.0,10,16,2,2,False,4529.0
1516,2017-05-18,96,80,0.0,10,21,3,2,False,4836.0
1517,2017-05-19,95,71,0.0,10,17,4,2,False,4975.0
1518,2017-05-20,68,59,0.01,10,17,5,2,False,4095.0
1519,2017-05-21,70,57,0.0,10,16,6,2,False,3972.0
1520,2017-05-22,63,57,0.11,10,13,0,2,False,4123.0
1521,2017-05-23,70,59,0.53,10,14,1,2,False,4091.0
1522,2017-05-24,67,58,0.03,10,17,2,2,False,4190.0
1523,2017-05-25,59,57,0.1,10,20,3,2,False,4037.0
1524,2017-05-26,76,57,0.89,10,21,4,2,False,4253.0
1525,2017-05-27,72,62,0.0,10,14,5,2,False,3888.0
1526,2017-05-28,70,59,0.0,10,15,6,2,False,3721.0
1527,2017-05-29,62,56,0.13,10,16,0,2,True,3484.0
1528,2017-05-30,62,55,0.03,10,14,1,2,False,4023.0
1529,2017-05-31,77,57,0.08,10,13,2,2,False,4156.0
1530,2017-06-01,81,61,0.0,10,17,3,3,False,4257.0
1531,2017-06-02,77,61,0.0,10,22,4,3,False,4282.0
1532,2017-06-03,73,59,0.0,10,18,5,3,False,4162.0
1533,2017-06-04,70,61,0.0,10,12,6,3,False,3855.0
1534,2017-06-05,66,59,0.06,10,17,0,3,False,4271.0
1535,2017-06-06,59,53,0.0,10,21,1,3,False,3898.0
1536,2017-06-07,69,52,0.03,10,13,2,3,False,4030.0
1537,2017-06-08,69,58,0.0,10,12,3,3,False,3913.0
1538,2017-06-09,82,57,0.0,10,20,4,3,False,4356.0
1539,2017-06-10,88,68,0.0,10,18,5,3,False,4452.0
1540,2017-06-11,94,75,0.0,10,20,6,3,False,4362.0
1541,2017-06-12,95,77,0.0,10,15,0,3,False,4544.0
1542,2017-06-13,100,81,0.0,10,17,1,3,False,4671.0
1543,2017-06-14,81,70,0.48,10,16,2,3,False,4528.0
1544,2017-06-15,75,64,0.02,10,17,3,3,False,4257.0
1545,2017-06-16,69,63,0.0,10,14,4,3,False,4106.0
1546,2017-06-17,73,64,0.0,10,10,5,3,False,3898.0
1547,2017-06-18,83,70,1.26,10,23,6,3,False,4032.0
1548,2017-06-19,86,70,0.0,10,21,0,3,False,4465.0
1549,2017-06-20,85,70,1.23,10,22,1,3,False,4142.0
1550,2017-06-21,85,75,0.0,10,21,2,3,False,4274.0
1551,2017-06-22,84,68,0.0,10,17,3,3,False,4385.0
1552,2017-06-23,85,77,0.0,10,18,4,3,False,4458.0
1553,2017-06-24,86,71,0.96,10,22,5,3,False,4215.0
1554,2017-06-25,84,70,0.18,10,20,6,3,False,4353.0
1555,2017-06-27,78,63,0.16,10,17,1,3,False,4306.0
1556,2017-06-28,80,64,0.0,10,17,2,3,False,4158.0
1557,2017-06-29,82,69,0.0,10,18,3,3,False,4035.0
1558,2017-06-30,88,75,0.0,10,17,4,3,False,4284.0
1559,2017-07-01,82,74,0.0,10,22,5,3,False,4184.0
1560,2017-07-02,91,74,0.07,10,15,6,3,False,4036.0
1561,2017-07-03,89,74,0.0,10,22,0,3,False,4115.0
1562,2017-07-04,84,71,0.12,10,9,1,3,True,3923.0
1563,2017-07-05,84,70,0.0,10,15,2,3,False,4399.0
1564,2017-07-06,78,70,0.0,10,13,3,3,False,3967.0
1565,2017-07-07,82,68,0.01,10,17,4,3,False,4109.0
1566,2017-07-08,87,75,0.0,10,22,5,3,False,3988.0
1567,2017-07-09,83,70,0.0,10,15,6,3,False,3856.0
1568,2017-07-10,85,73,0.0,10,20,0,3,False,4363.0
1569,2017-07-11,87,75,0.0,10,14,1,3,False,4153.0
1570,2017-07-12,90,79,0.0,10,21,2,3,False,4264.0
1571,2017-07-13,93,74,0.0,10,16,3,3,False,4344.0
1572,2017-07-14,73,65,0.01,10,15,4,3,False,3685.0
1573,2017-07-15,85,66,0.47,10,13,5,3,False,4095.0
1574,2017-07-16,85,71,0.0,10,15,6,3,False,4102.0
1575,2017-07-17,86,75,0.0,10,16,0,3,False,4305.0
1576,2017-07-18,87,76,0.0,10,16,1,3,False,4218.0
1577,2017-07-19,93,78,0.0,10,16,2,3,False,4189.0
1578,2017-07-20,96,78,0.0,10,17,3,3,False,4340.0
1579,2017-07-21,93,78,0.0,10,16,4,3,False,4470.0
1580,2017-07-22,88,76,0.0,10,13,5,3,False,4331.0
1581,2017-07-23,79,72,0.6,10,14,6,3,False,3901.0
1582,2017-07-24,73,64,0.46,10,29,0,3,False,3853.0
1583,2017-07-25,70,62,0.45,10,13,1,3,False,3847.0
1584,2017-07-26,78,65,0.0,10,12,2,3,False,3996.0
1585,2017-07-27,77,67,0.0,10,13,3,3,False,3893.0
1586,2017-07-28,82,71,0.0,10,12,4,3,False,4015.0
1587,2017-07-29,76,68,0.0,10,23,5,3,False,3702.0
1588,2017-07-30,82,66,0.0,10,12,6,3,False,3841.0
1589,2017-07-31,88,70,0.0,10,13,0,3,False,4004.0
1590,2017-08-01,91,72,0.0,10,14,1,3,False,4245.0
1591,2017-08-02,86,69,0.0,10,23,2,3,False,4068.0
1592,2017-08-03,86,71,0.08,10,17,3,3,False,4193.0
1593,2017-08-04,84,71,0.1,10,22,4,3,False,4329.0
1594,2017-08-05,80,71,0.82,10,23,5,3,False,3911.0
1595,2017-08-06,76,66,0.0,10,17,6,3,False,3762.0
1596,2017-08-07,72,66,0.0,10,12,0,3,False,3851.0
1597,2017-08-08,80,65,0.43,10,15,1,3,False,3988.0
1598,2017-08-09,84,68,0.0,10,13,2,3,False,4127.0
1599,2017-08-10,85,71,0.0,10,16,3,3,False,4227.0
1600,2017-08-11,81,72,0.0,10,15,4,3,False,3979.0
1601,2017-08-12,77,65,0.17,10,15,5,3,False,3905.0
1602,2017-08-13,83,72,0.0,10,14,6,3,False,4009.0
1603,2017-08-14,81,71,0.0,10,12,0,3,False,4167.0
1604,2017-08-15,75,69,0.32,10,9,1,3,False,3894.0
1605,2017-08-16,85,71,0.12,10,10,2,3,False,4129.0
1606,2017-08-17,81,71,0.0,10,12,3,3,False,4122.0
1607,2017-08-18,83,73,0.01,10,15,4,3,False,4064.0
1608,2017-08-20,83,71,0.0,10,16,6,3,False,3914.0
1609,2017-08-21,87,75,0.0,10,15,0,3,False,4226.0
1610,2017-08-22,90,75,0.0,10,23,1,3,False,4255.0
1611,2017-08-23,81,74,0.25,10,17,2,3,False,3915.0
1612,2017-08-24,80,70,0.0,10,15,3,3,False,3895.0
1613,2017-08-25,77,66,0.0,10,12,4,3,False,4061.0
1614,2017-08-26,77,65,0.0,10,12,5,3,False,3811.0
1615,2017-08-27,76,64,0.0,10,12,6,3,False,3843.0
1616,2017-08-28,74,65,0.0,10,18,0,3,False,3816.0
1617,2017-08-29,69,61,0.0,10,20,1,3,False,3500.0
1618,2017-08-30,79,61,0.32,10,16,2,3,False,3944.0
1619,2017-08-31,81,67,0.0,10,21,3,3,False,3755.0
1620,2017-09-01,71,56,0.0,10,16,4,4,False,3972.0
1621,2017-09-02,67,57,0.0,10,15,5,4,False,3885.0
1622,2017-09-03,71,59,0.79,10,15,6,4,False,3578.0
1623,2017-09-04,81,64,0.4,10,16,0,4,True,3966.0
1624,2017-09-05,84,71,0.0,10,21,1,4,False,4201.0
1625,2017-09-06,74,62,0.0,10,21,2,4,False,3789.0
1626,2017-09-07,73,61,0.44,10,16,3,4,False,3947.0
1627,2017-09-08,73,62,0.0,10,17,4,4,False,4015.0
1628,2017-09-09,69,58,0.0,10,15,5,4,False,3913.0
1629,2017-09-10,73,59,0.0,10,17,6,4,False,3678.0
1630,2017-09-11,78,59,0.0,10,10,0,4,False,4110.0
1631,2017-09-12,82,64,0.0,10,8,1,4,False,4205.0
1632,2017-09-13,83,67,0.0,10,13,2,4,False,4310.0
1633,2017-09-14,83,70,0.02,10,17,3,4,False,4391.0
1634,2017-09-15,81,70,0.0,10,10,4,4,False,4508.0
1635,2017-09-16,80,69,0.0,10,13,5,4,False,4388.0
1636,2017-09-17,80,69,0.0,10,10,6,4,False,4161.0
1637,2017-09-18,74,68,0.0,10,15,0,4,False,4335.0
1638,2017-09-19,77,71,0.0,10,22,1,4,False,4146.0
1639,2017-09-20,78,71,0.19,10,21,2,4,False,4279.0
1640,2017-09-21,79,72,0.0,10,14,3,4,False,4054.0
1641,2017-09-22,80,68,0.0,10,20,4,4,False,4087.0
1642,2017-09-23,86,70,0.0,10,16,5,4,False,4236.0
1643,2017-09-24,90,71,0.0,10,9,6,4,False,4287.0
1644,2017-09-25,85,71,0.0,10,13,0,4,False,4296.0
1645,2017-09-26,81,69,0.0,10,10,1,4,False,4150.0
1646,2017-09-27,83,70,0.0,10,15,2,4,False,4453.0
1647,2017-09-28,77,62,0.0,10,23,3,4,False,4077.0
1648,2017-09-29,69,58,0.0,10,13,4,4,False,4104.0
1649,2017-09-30,65,55,0.0,10,21,5,4,False,3863.0
1650,2017-10-01,69,52,0.0,10,10,6,4,False,3886.0
1651,2017-10-02,74,56,0.0,10,10,0,4,False,4083.0
1652,2017-10-03,70,59,0.0,10,14,1,4,False,3973.0
1653,2017-10-04,74,58,0.0,10,16,2,4,False,4190.0
1654,2017-10-05,84,66,0.0,10,17,3,4,False,4257.0
1655,2017-10-06,81,70,0.0,10,13,4,4,False,4344.0
1656,2017-10-07,80,66,0.0,10,17,5,4,False,4266.0
1657,2017-10-08,79,72,0.0,10,13,6,4,False,3934.0
1658,2017-10-09,78,71,0.39,10,25,0,4,True,3880.0
1659,2017-10-10,81,69,0.21,10,17,1,4,False,4472.0
1660,2017-10-11,74,64,0.0,10,17,2,4,False,4079.0
1661,2017-10-12,65,56,0.07,10,23,3,4,False,4031.0
1662,2017-10-13,67,53,0.0,10,18,4,4,False,4027.0
1663,2017-10-14,72,62,0.03,10,13,5,4,False,4031.0
1664,2017-10-15,74,66,0.0,10,16,6,4,False,3945.0
1665,2017-10-16,70,50,0.01,10,23,0,4,False,4117.0
1666,2017-10-17,61,46,0.0,10,14,1,4,False,3896.0
1667,2017-10-18,74,53,0.0,10,10,2,4,False,4170.0
1668,2017-10-19,72,58,0.0,10,16,3,4,False,4244.0
1669,2017-10-20,73,62,0.0,10,16,4,4,False,4206.0
1670,2017-10-21,79,59,0.0,10,14,5,4,False,3949.0
1671,2017-10-22,75,59,0.0,10,13,6,4,False,3909.0
1672,2017-10-23,74,61,0.0,10,20,0,4,False,4296.0
1673,2017-10-24,76,67,0.04,10,30,1,4,False,3995.0
1674,2017-10-25,68,60,0.09,10,15,2,4,False,4034.0
1675,2017-10-26,59,52,0.0,10,21,3,4,False,3904.0
1676,2017-10-27,63,51,0.0,10,14,4,4,False,4114.0
1677,2017-10-28,68,54,0.0,10,22,5,4,False,4029.0
1678,2017-10-29,67,61,0.1,10,29,6,4,False,3901.0
1679,2017-10-30,62,48,2.79,10,30,0,4,False,3983.0
1680,2017-10-31,57,49,0.05,10,24,1,4,False,3883.0
1681,2017-11-01,58,47,0.0,10,12,2,4,False,4100.0
1682,2017-11-02,72,58,0.0,10,15,3,4,False,4489.0
1683,2017-11-03,75,54,0.0,10,22,4,4,False,4532.0
1684,2017-11-04,55,48,0.0,10,14,5,4,False,3831.0
1685,2017-11-05,62,52,0.02,10,14,6,4,False,4084.0
1686,2017-11-06,66,49,0.08,10,18,0,4,False,4305.0
1687,2017-11-07,50,41,0.0,10,17,1,4,False,3697.0
1688,2017-11-08,49,40,0.6,10,17,2,4,False,3915.0
1689,2017-11-09,56,42,0.0,10,15,3,4,False,4011.0
1690,2017-11-10,52,27,0.0,10,28,4,4,True,3833.0
1691,2017-11-11,38,26,0.0,10,21,5,4,False,3792.0
1692,2017-11-12,47,35,0.0,10,9,6,4,False,3613.0
1693,2017-11-13,50,42,0.0,10,12,0,4,False,4023.0
1694,2017-11-14,47,39,0.05,10,12,1,4,False,3912.0
1695,2017-11-15,50,38,0.0,10,16,2,4,False,3973.0
1696,2017-11-16,58,45,0.7,10,22,3,4,False,4066.0
